calle,num,latitud,longitud,idAcc,desconocidos,ilesos,leves,graves,muertos
CALLE DE SEGOVIA NUM,10,40.4137269,-3.7106486,2018/5321,1,1,1,0,0
CALLE DE SEGOVIA NUM,15,40.4137269,-3.7106486,2018/1926,0,1,1,0,0
CALLE DE SEGOVIA NUM,19,40.4137269,-3.7106486,2018/363,1,1,1,0,0
CALLE DE SEGOVIA NUM,26,40.4137269,-3.7106486,2018/4206,0,1,1,0,0
CALLE DE SEGOVIA NUM,35,40.4137269,-3.7106486,2018/6198,0,1,1,0,0
CALLE DE SEGOVIA NUM,55,40.4137269,-3.7106486,2018/5046,0,1,1,0,0
CALLE DE SEGOVIA NUM,67,40.4137269,-3.7106486,2018/2283,0,0,1,0,0
CALLE DE SEPULVEDA - PASEO DE LA ERMITA DEL SANTO,0,40.4087444,-3.7237372,2018/12420,0,5,1,0,0
CALLE DE SEPULVEDA - PASEO DE LA ERMITA DEL SANTO,0,40.4087444,-3.7237372,2018/4840,0,1,0,1,0
CALLE DE SEPULVEDA - PASEO DE LA ERMITA DEL SANTO,0,40.4087444,-3.7237372,2018/5958,0,2,1,0,0
CALLE DE SEPULVEDA - PASEO DE LA ERMITA DEL SANTO,0,40.4087444,-3.7237372,2018/6758,0,1,1,0,0
CALLE DE SEPULVEDA - PASEO DE LA ERMITA DEL SANTO,0,40.4087444,-3.7237372,2018/9056,0,1,1,0,0
CALLE DE SEPULVEDA NUM,62,40.4047333,-3.7401369,2018/6166,2,0,1,0,0
CALLE DE SEPULVEDA NUM,7,40.4047333,-3.7401369,2018/2562,0,2,1,0,0
CALLE DE SERRANO - CALLE DE RECOLETOS,0,40.4212124,-3.6885608,2018/12864,0,6,0,1,0
CALLE DE SERRANO - CALLE DE VILLANUEVA,0,40.4225418,-3.6883512,2018/6645,0,2,1,0,0
CALLE DE SERRANO - CALLE DEL CONDE DE ARANDA,0,40.4218303,-3.6884605,2018/30,0,0,2,0,0
CALLE DE SERRANO - CALLE DEL GENERAL ORAA,0,40.4363103,-3.6864371,2018/2018,1,1,1,0,0
CALLE DE SERRANO - CALLE DEL GENERAL ORAA,0,40.4363103,-3.6864371,2018/581,0,2,1,0,0
CALLE DE SERRANO - CALLE DEL MARQUES DE VILLAMAGNA,0,40.4292842,-3.6871481,2018/15332,0,1,1,0,0
CALLE DE SERRANO - CALLE DEL PRINCIPE DE VERGARA,0,40.4551105,-3.6773753,2018/10131,1,0,1,0,0
CALLE DE SERRANO - CALLE DEL PRINCIPE DE VERGARA,0,40.4551105,-3.6773753,2018/9952,0,1,2,0,0
CALLE DE SERRANO - CALLE DEL TAMBRE,0,40.4468903,-3.6843747,2018/6038,0,1,2,0,0
CALLE DE SERRANO - PLAZA DE LA INDEPENDENCIA,0,40.4203572,-3.6887853,2018/14069,0,0,1,0,0
CALLE DE SERRANO - PLAZA DE LA INDEPENDENCIA,0,40.4203572,-3.6887853,2018/2089,1,3,1,0,0
CALLE DE SERRANO - PLAZA DE LA INDEPENDENCIA,0,40.4203572,-3.6887853,2018/2434,0,0,0,1,0
CALLE DE SERRANO - PLAZA DE LA INDEPENDENCIA,0,40.4203572,-3.6887853,2018/7389,0,1,1,0,0
CALLE DE SERRANO - PLAZA DE LA REPUBLICA ARGENTINA,0,40.4448695,-3.6854925,2018/476,0,1,1,0,0
CALLE DE SERRANO - PLAZA DE LA REPUBLICA ARGENTINA,0,40.4448695,-3.6854925,2018/6339,0,3,1,0,0
CALLE DE SERRANO GALVACHE NUM,18,40.4730973,-3.6723228,2018/3178,0,1,2,1,0
CALLE DE SERRANO JOVER NUM,1,40.4295985,-3.7148732,2018/2078,0,1,1,0,0
CALLE DE SERRANO JOVER NUM,3,40.4295985,-3.7148732,2018/891,0,1,1,0,0
CALLE DE SERRANO JOVER NUM,4,40.4295985,-3.7148732,2018/3592,1,0,0,1,0
CALLE DE SERRANO NUM,103,40.4388619,-3.6863644,2018/8300,0,0,1,0,0
CALLE DE SERRANO NUM,106,40.4388619,-3.6863644,2018/9113,0,0,2,0,0
CALLE DE SERRANO NUM,108,40.4388619,-3.6863644,2018/12441,0,1,1,0,0
CALLE DE SERRANO NUM,115,40.4388619,-3.6863644,2018/10831,0,0,1,0,0
CALLE DE SERRANO NUM,120,40.4388619,-3.6863644,2018/2297,0,2,1,0,0
CALLE DE SERRANO NUM,124,40.4388619,-3.6863644,2018/13742,0,2,1,0,0
CALLE DE SERRANO NUM,124,40.4388619,-3.6863644,2018/2810,0,1,1,0,0
CALLE DE SERRANO NUM,14,40.4388619,-3.6863644,2018/3746,0,0,1,0,0
CALLE DE SERRANO NUM,140,40.4388619,-3.6863644,2018/5562,0,2,1,0,0
CALLE DE SERRANO NUM,140,40.4388619,-3.6863644,2018/8492,0,0,2,0,0
CALLE DE SERRANO NUM,16,40.4388619,-3.6863644,2018/12592,0,0,1,0,0
CALLE DE SERRANO NUM,17,40.4388619,-3.6863644,2018/4064,0,1,1,0,0
CALLE DE SERRANO NUM,175,40.4388619,-3.6863644,2018/5027,0,1,1,0,0
CALLE DE SERRANO NUM,205,40.4388619,-3.6863644,2018/5850,0,2,1,0,0
CALLE DE SERRANO NUM,21,40.4388619,-3.6863644,2018/11175,0,2,1,0,0
CALLE DE SERRANO NUM,21,40.4388619,-3.6863644,2018/6328,0,1,1,0,0
CALLE DE SERRANO NUM,22,40.4388619,-3.6863644,2018/12809,0,0,1,0,0
CALLE DE SERRANO NUM,24,40.4388619,-3.6863644,2018/993,0,1,1,0,0
CALLE DE SERRANO NUM,26,40.4388619,-3.6863644,2018/15249,0,1,2,0,0
CALLE DE SERRANO NUM,35,40.4388619,-3.6863644,2018/2713,0,0,1,0,0
CALLE DE SERRANO NUM,35,40.4388619,-3.6863644,2018/3732,0,0,1,0,0
CALLE DE SERRANO NUM,35,40.4388619,-3.6863644,2018/5634,0,0,1,0,0
CALLE DE SERRANO NUM,38,40.4388619,-3.6863644,2018/14068,0,1,1,0,0
CALLE DE SERRANO NUM,40,40.4388619,-3.6863644,2018/2892,0,0,1,0,0
CALLE DE SERRANO NUM,42,40.4388619,-3.6863644,2018/2443,1,0,1,0,0
CALLE DE SERRANO NUM,44,40.4388619,-3.6863644,2018/11664,0,0,1,0,0
CALLE DE SERRANO NUM,44,40.4388619,-3.6863644,2018/11666,0,0,1,0,0
CALLE DE SERRANO NUM,50,40.4388619,-3.6863644,2018/14450,0,1,0,1,0
CALLE DE SERRANO NUM,50,40.4388619,-3.6863644,2018/3743,0,2,1,0,0
CALLE DE SERRANO NUM,50,40.4388619,-3.6863644,2018/4284,0,3,1,0,0
CALLE DE SERRANO NUM,50,40.4388619,-3.6863644,2018/7347,0,1,1,0,0
CALLE DE SERRANO NUM,56,40.4388619,-3.6863644,2018/275,0,4,1,0,0
CALLE DE SERRANO NUM,58,40.4388619,-3.6863644,2018/8457,0,2,1,0,0
CALLE DE SERRANO NUM,60,40.4388619,-3.6863644,2018/4739,0,0,1,0,0
CALLE DE SERRANO NUM,61,40.4388619,-3.6863644,2018/2992,0,1,1,0,0
CALLE DE SERRANO NUM,64,40.4388619,-3.6863644,2018/13684,0,3,1,0,0
CALLE DE SERRANO NUM,67,40.4388619,-3.6863644,2018/5881,0,0,1,0,0
CALLE DE SERRANO NUM,67,40.4388619,-3.6863644,2018/5883,0,0,1,0,0
CALLE DE SERRANO NUM,70,40.4388619,-3.6863644,2018/2922,0,0,1,0,0
CALLE DE SERRANO NUM,70,40.4388619,-3.6863644,2018/3618,0,2,1,0,0
CALLE DE SERRANO NUM,70,40.4388619,-3.6863644,2018/5866,0,0,1,0,0
CALLE DE SERRANO NUM,71,40.4388619,-3.6863644,2018/2759,0,0,1,0,0
CALLE DE SERRANO NUM,73,40.4388619,-3.6863644,2018/7336,0,2,1,0,0
CALLE DE SERRANO NUM,80,40.4388619,-3.6863644,2018/5862,0,0,1,0,0
CALLE DE SERRANO NUM,81,40.4388619,-3.6863644,2018/5863,0,1,1,0,0
CALLE DE SERRANO NUM,90,40.4388619,-3.6863644,2018/5887,0,0,1,0,0
CALLE DE SERRANO NUM,91,40.4388619,-3.6863644,2018/3154,0,1,1,0,0
CALLE DE SERRANO NUM,96,40.4388619,-3.6863644,2018/272,0,0,1,0,0
CALLE DE SERRANO NUM,98,40.4388619,-3.6863644,2018/561,0,1,1,0,0
CALLE DE SERVATOR - CARRETERA DE CANILLAS,0,40.4632258,-3.6473009,2018/9396,0,1,1,0,0
CALLE DE SESEÑA - CARRETERA DE BOADILLA DEL MONTE,          ,40.3980156,-3.7635978,2018/1929,0,1,2,0,0
CALLE DE SESEÑA - CARRETERA DE BOADILLA DEL MONTE,0,40.3980156,-3.7635978,2018/2607,0,0,0,1,0
CALLE DE SESEÑA - PASEO DE EXTREMADURA,0,40.39863,-3.76574,2018/13150,1,1,1,0,0
CALLE DE SESEÑA - PASEO DE EXTREMADURA,0,40.39863,-3.76574,2018/3107,0,1,1,0,0
CALLE DE SESEÑA - PASEO DE EXTREMADURA,0,40.39863,-3.76574,2018/6680,0,1,2,0,0
CALLE DE SESEÑA NUM,13,40.397832,-3.759571,2018/3352,0,2,1,0,0
CALLE DE SEVILLA - PLAZA DE CANALEJAS,0,40.4166146,-3.700383399999999,2018/11115,0,1,0,1,0
CALLE DE SEVILLA - PLAZA DE CANALEJAS,0,40.4166146,-3.700383399999999,2018/5038,0,0,2,0,0
CALLE DE SEVILLA NUM,6,40.4172367,-3.6998224,2018/4695,0,3,1,0,0
CALLE DE SEVILLA NUM,6,40.4172367,-3.6998224,2018/686,0,2,1,0,0
CALLE DE SICILIA - CAMINO DE VALDERRIBAS,0,40.4029696,-3.6649741,2018/1211,3,2,4,0,0
CALLE DE SICILIA NUM,13,40.40225119999999,-3.6658875,2018/7132,0,6,1,0,0
CALLE DE SIENA NUM,56,40.4331796,-3.6509573,2018/16545,0,1,1,0,0
CALLE DE SIERRA CARBONERA - CALLE DEL MONTE PERDIDO,0,40.3925862,-3.6639712,2018/16257,0,1,1,0,0
CALLE DE SIERRA DE CADI - CALLE DEL ARROYO DEL OLIVAR,0,40.3918803,-3.6614302,2018/2808,0,2,1,0,0
CALLE DE SIERRA DE CADI - CALLE DEL PUERTO DEL MONASTERIO,0,40.3930347,-3.6608064,2018/4315,0,1,1,0,0
CALLE DE SIERRA DE CADI NUM,12,40.39205260000001,-3.660838599999999,2018/6481,0,1,1,0,0
CALLE DE SIERRA DE CUERDA LARGA - CAMINO DE VALDERRIBAS,0,40.3980882,-3.6576954,2018/3476,0,1,1,0,0
CALLE DE SIERRA DE FILABRES - CALLE DEL PUERTO DE CANFRANC,0,40.3972035,-3.663191899999999,2019/75,0,0,1,0,0
CALLE DE SIERRA DE GUADALUPE NUM,9,40.3810294,-3.6235743,2018/4367,0,0,1,0,0
CALLE DE SIERRA DE PALOMERAS - CALLE DEL MONTE SANTO,0,40.37675900000001,-3.62425,2018/16525,0,2,1,0,0
CALLE DE SIERRA ELVIRA - CALLE DE SIERRA TOLEDANA,0,40.4048039,-3.6591855,2018/14829,0,1,1,0,0
CALLE DE SIERRA GADOR NUM,31,40.380228,-3.6223275,2018/2559,0,3,1,0,0
CALLE DE SIERRA GORDA - PLAZA DE JUAN DE MALASAÑA,0,40.3801301,-3.6211848,2018/1170,0,1,1,0,0
CALLE DE SIERRA GORDA NUM,23,40.3809613,-3.6183214,2018/8219,0,1,1,0,0
CALLE DE SIERRA MORENA - CALLE DE SIERRA VIEJA,0,40.3783854,-3.624129699999999,2018/1207,1,2,1,0,0
CALLE DE SIERRA SALVADA NUM,40,40.3887009,-3.6486558,2018/3714,2,1,1,0,0
CALLE DE SIERRA TOLEDANA - CALLE DEL ALTO DEL LEON,0,40.4000215,-3.6603804,2018/4283,0,1,1,0,0
CALLE DE SIERRA TOLEDANA NUM,1,40.3998099,-3.6609257,2018/5594,1,0,1,0,0
CALLE DE SIERRA TOLEDANA NUM,33,40.3998099,-3.6609257,2018/101,0,1,1,0,0
CALLE DE SILVANO - CALLE DE ULISES,0,40.4579801,-3.643815099999999,2018/15222,0,1,1,0,0
CALLE DE SILVANO - GLORIETA DE IÑIGO CAVERO,0,40.4609527,-3.6408236,2018/8975,0,1,1,0,0
CALLE DE SILVANO - PLAZA DE ANDRES JAUREGUI,0,40.4626038,-3.6296511,2018/10651,0,3,2,0,0
CALLE DE SILVANO - PLAZA DE ANDRES JAUREGUI,0,40.4626038,-3.6296511,2018/10692,0,1,0,1,0
CALLE DE SILVANO NUM,140,40.4625231,-3.6307912,2018/4590,0,1,2,0,0
CALLE DE SILVANO NUM,142,40.4625231,-3.6307912,2018/409,0,2,1,0,0
CALLE DE SILVANO NUM,158,40.4625231,-3.6307912,2018/11747,0,1,1,0,0
CALLE DE SILVANO NUM,161,40.4625231,-3.6307912,2018/11974,0,2,1,0,0
CALLE DE SILVANO NUM,173,40.4625231,-3.6307912,2018/4415,0,1,2,0,0
CALLE DE SILVANO NUM,182,40.4625231,-3.6307912,2018/2321,0,1,1,0,0
CALLE DE SILVANO NUM,64,40.4625231,-3.6307912,2018/5311,0,0,1,0,0
CALLE DE SILVIO ABAD - CALLE DEL CERRO DE LOS ANGELES,0,40.38093629999999,-3.713244,2018/10498,1,1,2,0,0
CALLE DE SILVIO ABAD NUM,31,40.3809621,-3.7145805,2018/485,0,1,1,0,0
CALLE DE SIMANCAS - CALLE DEL NARDO,0,40.4661133,-3.6930509,2018/7252,1,0,1,0,0
CALLE DE SINESIO DELGADO - AVENIDA DE ASTURIAS,0,40.4714917,-3.708270799999999,2018/10026,0,3,1,0,0
CALLE DE SINESIO DELGADO - CALLE DE RIBADAVIA,0,40.4729508,-3.7030246,2018/14840,0,2,1,0,0
CALLE DE SINESIO DELGADO - CALLE DE VALDEVERDEJA,0,40.4667159,-3.7154744,2018/1859,0,2,0,1,0
CALLE DE SINESIO DELGADO - CALLE DEL CAPITAN BLANCO ARGIBAY,0,40.4714917,-3.708270799999999,2018/5666,0,2,1,0,0
CALLE DE SINESIO DELGADO - CALLE DEL CAPITAN BLANCO ARGIBAY,0,40.4714917,-3.708270799999999,2018/732,0,1,1,0,0
CALLE DE SINESIO DELGADO - CALLE DEL CAPITAN BLANCO ARGIBAY,0,40.4714917,-3.708270799999999,2018/7493,0,2,1,0,0
CALLE DE SINESIO DELGADO - GLORIETA DE PIEDRAFITA DEL CEBRERO,          ,40.4706453,-3.7121033,2018/4236,0,2,1,0,0
CALLE DE SINESIO DELGADO - GLORIETA DE PIEDRAFITA DEL CEBRERO,0,40.4706453,-3.7121033,2018/15035,0,2,1,0,0
CALLE DE SINESIO DELGADO - GLORIETA DE PIEDRAFITA DEL CEBRERO,0,40.4706453,-3.7121033,2018/1560,0,1,2,0,0
CALLE DE SINESIO DELGADO NUM,1,40.4740689,-3.687887099999999,2018/12227,0,2,1,0,0
CALLE DE SINESIO DELGADO NUM,10,40.4740689,-3.687887099999999,2018/2395,0,2,1,0,0
CALLE DE SINESIO DELGADO NUM,15,40.4740689,-3.687887099999999,2018/11682,0,1,2,0,0
CALLE DE SINESIO DELGADO NUM,15,40.4740689,-3.687887099999999,2018/12079,0,1,1,0,0
CALLE DE SINESIO DELGADO NUM,3,40.4740689,-3.687887099999999,2018/1778,0,0,0,1,0
CALLE DE SINESIO DELGADO NUM,30,40.4740689,-3.687887099999999,2018/12600,1,1,1,0,0
CALLE DE SINESIO DELGADO NUM,32,40.4740689,-3.687887099999999,2018/6242,1,0,1,0,0
CALLE DE SINESIO DELGADO NUM,44,40.4740689,-3.687887099999999,2018/5015,0,1,1,0,0
CALLE DE SINESIO DELGADO NUM,54,40.4740689,-3.687887099999999,2018/5277,0,1,1,0,0
CALLE DE SINESIO DELGADO NUM,58,40.4740689,-3.687887099999999,2018/13578,0,1,1,0,0
CALLE DE SINESIO DELGADO NUM,6,40.4740689,-3.687887099999999,2018/6908,0,2,1,0,0
CALLE DE SINESIO DELGADO NUM,7,40.4740689,-3.687887099999999,2018/10931,0,1,2,0,0
CALLE DE SINESIO DELGADO NUM,80,40.4740689,-3.687887099999999,2018/11122,0,0,0,1,0
CALLE DE SINESIO DELGADO NUM,80,40.4740689,-3.687887099999999,2018/4344,0,1,1,0,0
CALLE DE SINESIO DELGADO NUM,82,40.4740689,-3.687887099999999,2018/8522,0,0,1,0,0
CALLE DE SINESIO DELGADO NUM,84,40.4740689,-3.687887099999999,2018/998,0,2,0,1,0
CALLE DE SINESIO DELGADO NUM,9,40.4740689,-3.687887099999999,2018/8378,0,0,1,0,0
CALLE DE SIRO MUELA - CALLE DEL GENERAL ARANAZ,0,40.44142009999999,-3.6375096,2018/2348,0,1,1,0,0
CALLE DE SISEBUTO NUM,2,40.4120279,-3.7335972,2018/10334,0,0,1,0,0
CALLE DE SOCUELLAMOS NUM,2,40.3810992,-3.6982624,2019/89,0,0,1,0,0
CALLE DE SOFIA NUM,7,40.4195188,-3.6087757,2018/1100,0,1,1,0,0
CALLE DE SOFIA NUM,7,40.4195188,-3.6087757,2018/5706,0,1,1,0,0
CALLE DE SOFORA NUM,20,40.4643462,-3.693189,2018/6111,0,1,1,0,0
CALLE DE SOMBRERETE - CALLE DEL MESON DE PAREDES,0,40.4081979,-3.7030376,2018/4156,0,0,0,1,0
CALLE DE SOMONTIN NUM,96,40.4770332,-3.6597428,2018/3839,0,1,1,0,0
CALLE DE SOPELANA NUM,13,40.4680147,-3.8129443,2018/7325,0,1,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ - CALLE DE LA INFANTA MERCEDES,0,40.4599952,-3.6965905,2018/7734,0,2,0,1,0
CALLE DE SOR ANGELA DE LA CRUZ - CALLE DEL CAPITAN HAYA,          ,40.45921209999999,-3.691983699999999,2018/13511,0,0,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ - CALLE DEL CAPITAN HAYA,0,40.45921209999999,-3.691983699999999,2018/2273,0,0,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ - CALLE DEL CAPITAN HAYA,0,40.45921209999999,-3.691983699999999,2018/2664,0,2,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ - CALLE DEL CAPITAN HAYA,0,40.45921209999999,-3.691983699999999,2018/3810,0,0,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ - CALLE DEL CAPITAN HAYA,0,40.45921209999999,-3.691983699999999,2018/6448,0,3,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ - CALLE DEL GENERAL VARELA,0,40.45945469999999,-3.6949237,2018/2292,0,1,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ - PLAZA DE CUZCO,0,40.4595762,-3.692815199999999,2018/15875,0,2,2,0,0
CALLE DE SOR ANGELA DE LA CRUZ - PLAZA DE CUZCO,0,40.4595762,-3.692815199999999,2018/6341,0,3,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ - PLAZA DE CUZCO,0,40.4595762,-3.692815199999999,2018/9312,0,1,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,12,40.459711,-3.693407,2018/6950,0,2,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,17,40.459711,-3.693407,2018/8950,0,1,2,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,2,40.459711,-3.693407,2018/13558,0,1,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,2,40.459711,-3.693407,2018/14129,0,4,2,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,2,40.459711,-3.693407,2018/2223,0,2,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,22,40.459711,-3.693407,2018/11667,0,3,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,22,40.459711,-3.693407,2018/5939,0,2,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,3,40.459711,-3.693407,2018/11833,0,2,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,30,40.459711,-3.693407,2018/2521,0,0,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,32,40.459711,-3.693407,2018/14371,0,3,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,34,40.459711,-3.693407,2018/1130,0,1,1,0,0
CALLE DE SOR ANGELA DE LA CRUZ NUM,36,40.459711,-3.693407,2018/3845,0,0,1,0,0
CALLE DE SUECIA NUM,12,40.4218933,-3.6089068,2018/4561,0,2,1,0,0
CALLE DE SUECIA NUM,28,40.4218933,-3.6089068,2018/1474,0,2,1,0,0
CALLE DE SUECIA NUM,35,40.4218933,-3.6089068,2018/8589,0,3,1,0,0
CALLE DE SUECIA NUM,39,40.4218933,-3.6089068,2018/2605,0,1,2,0,0
CALLE DE TAMPICO - CALLE DE TESEO,          ,40.4458913,-3.6362804,2018/14784,0,3,1,0,0
CALLE DE TAMPICO - CALLE DE TESEO,0,40.4458913,-3.6362804,2018/14285,0,2,1,0,0
CALLE DE TAMPICO NUM,19,40.4410953,-3.6330628,2018/5203,0,1,1,0,0
CALLE DE TAMPICO NUM,47,40.4410953,-3.6330628,2018/9886,0,3,1,0,0
CALLE DE TANGER - CALLE DEL LAGO CALAFATE,0,40.3838844,-3.6492544,2018/7996,1,1,2,0,0
CALLE DE TANGER - CALLE DEL RIO ESMERALDA,0,40.3824437,-3.652103,2018/9851,0,2,1,0,0
CALLE DE TARRAGONA - PASEO DE LAS DELICIAS,0,40.3952542,-3.6943558,2018/971,0,2,1,0,0
CALLE DE TEJARES NUM,9,40.395758,-3.721384399999999,2018/4142,0,2,1,0,0
CALLE DE TELEMACO NUM,3,40.44815699999999,-3.646086699999999,2018/3632,0,1,1,0,0
CALLE DE TELLEZ - CALLE DEL COMERCIO,0,40.4032981,-3.68168,2018/13944,0,4,2,0,0
CALLE DE TEMBLEQUE - ESTACION DE METRO EMPALME,0,40.3908766,-3.7658267,2018/2616,0,3,1,0,0
CALLE DE TEMBLEQUE NUM,124,40.3929274,-3.7657704,2018/9648,0,1,1,0,0
CALLE DE TEMBLEQUE NUM,54,40.3929274,-3.7657704,2018/2522,0,2,1,0,0
CALLE DE TENERIFE - CALLE DE JUAN PANTOJA,0,40.4502013,-3.7058763,2018/6463,0,1,0,1,0
CALLE DE TERESITA GONZALEZ QUEVEDO - CALLE DEL GENERAL YAGÜE,0,40.4565132,-3.6969535,2018/9774,0,2,1,0,0
CALLE DE TETUAN NUM,27,40.4182972,-3.7032139,2018/4945,0,2,1,0,0
CALLE DE TIMOTEO PEREZ RUBIO NUM,4,40.385123,-3.6750398,2018/9872,0,5,1,0,0
CALLE DE TIMOTEO PEREZ RUBIO NUM,7,40.385123,-3.6750398,2018/14748,0,1,1,0,0
CALLE DE TINTIN Y MILU NUM,12,40.46268269999999,-3.5852582,2018/14383,0,3,1,0,0
CALLE DE TITAN NUM,6,40.3916881,-3.6802805,2018/1163,0,1,1,0,0
CALLE DE TOLEDO - CALLE DEL GASOMETRO,0,40.406036,-3.7083836,2018/8551,0,0,1,0,0
CALLE DE TOLEDO - GLORIETA DE PUERTA DE TOLEDO,0,40.4066355,-3.7119004,2018/3349,0,2,1,0,0
CALLE DE TOLEDO - PLAZA  MAYOR,0,40.4142684,-3.7075348,2018/16522,0,1,0,1,0
CALLE DE TOLEDO - PLAZA DE LA CEBADA,0,40.4104719,-3.709075099999999,2018/2124,0,1,0,1,0
CALLE DE TOLEDO - PLAZA DE LA CEBADA,0,40.4104719,-3.709075099999999,2018/714,0,1,1,0,0
CALLE DE TOLEDO - PLAZA DEL CAMPILLO DEL MUNDO NUEVO,0,40.4068773,-3.708826,2018/7360,0,2,1,0,0
CALLE DE TOLEDO NUM,1,40.4149309,-3.7075439,2018/5232,0,1,1,0,0
CALLE DE TOLEDO NUM,107,40.4149309,-3.7075439,2018/7122,0,1,1,0,0
CALLE DE TOLEDO NUM,109,40.4149309,-3.7075439,2018/2205,1,1,1,0,0
CALLE DE TOLEDO NUM,111,40.4149309,-3.7075439,2018/124,1,0,1,0,0
CALLE DE TOLEDO NUM,120,40.4149309,-3.7075439,2018/4436,0,1,2,0,0
CALLE DE TOLEDO NUM,129,40.4149309,-3.7075439,2018/11011,0,0,1,0,0
CALLE DE TOLEDO NUM,132,40.4149309,-3.7075439,2018/1821,0,1,4,0,0
CALLE DE TOLEDO NUM,134,40.4149309,-3.7075439,2018/1332,0,1,2,0,0
CALLE DE TOLEDO NUM,171,40.4149309,-3.7075439,2018/9798,1,0,1,0,0
CALLE DE TOLEDO NUM,172,40.4149309,-3.7075439,2018/1486,0,5,1,0,0
CALLE DE TOLEDO NUM,178,40.4149309,-3.7075439,2018/4883,0,2,4,0,0
CALLE DE TOLEDO NUM,181,40.4149309,-3.7075439,2018/16010,0,1,1,0,0
CALLE DE TOLEDO NUM,25,40.4149309,-3.7075439,2018/8069,0,0,1,0,0
CALLE DE TOLEDO NUM,28,40.4149309,-3.7075439,2018/10585,0,0,1,0,0
CALLE DE TOLEDO NUM,39,40.4149309,-3.7075439,2018/13245,0,2,1,0,0
CALLE DE TOLEDO NUM,77,40.4149309,-3.7075439,2018/9787,0,2,1,0,0
CALLE DE TOLEDO NUM,82,40.4149309,-3.7075439,2018/13827,1,0,1,0,0
CALLE DE TOLEDO NUM,88,40.4149309,-3.7075439,2018/3862,0,4,1,0,0
CALLE DE TOLEDO NUM,89,40.4149309,-3.7075439,2018/2176,0,1,2,0,0
CALLE DE TOLEDO NUM,98,40.4149309,-3.7075439,2018/15700,0,2,1,0,0
CALLE DE TOLEDO NUM,99,40.4149309,-3.7075439,2018/3699,0,1,1,0,0
CALLE DE TOMAS BRETON - CALLE DE TURMALINA,0,40.3957136,-3.6902768,2018/263,0,1,1,0,0
CALLE DE TOMAS BRETON NUM,14,40.39739369999999,-3.6949208,2018/14523,1,1,1,0,0
CALLE DE TOMAS BRETON NUM,49,40.39739369999999,-3.6949208,2018/12438,0,0,0,1,0
CALLE DE TOMAS REDONDO NUM,2,40.4721205,-3.6305112,2018/15356,0,3,1,0,0
CALLE DE TOMAS REDONDO NUM,2,40.4721205,-3.6305112,2018/5815,0,2,1,0,0
CALLE DE TOMAS REDONDO NUM,2,40.4721205,-3.6305112,2018/7672,0,1,1,0,0
CALLE DE TOMAS REDONDO NUM,7,40.4721205,-3.6305112,2018/14780,0,1,0,1,0
CALLE DE TOMAS REDONDO NUM,7,40.4721205,-3.6305112,2018/16189,0,4,1,0,0
CALLE DE TOMELLOSO - CALLE DEL CRISTO DE LA VEGA,0,40.3793646,-3.7002739,2018/4049,1,1,1,0,0
CALLE DE TOMELLOSO NUM,7,40.3815967,-3.6980349,2018/5938,0,2,1,0,0
CALLE DE TOMELLOSO NUM,7,40.3815967,-3.6980349,2018/8988,0,2,1,0,0
CALLE DE TORRE ARIAS - PLAZA DE LA VILLA DE CANILLEJAS,0,40.44508159999999,-3.6111402,2018/6460,0,3,0,1,0
CALLE DE TORRE DE DON MIGUEL NUM,23,40.37213,-3.6443978,2018/13636,0,1,2,0,0
CALLE DE TORRECILLA DEL LEAL - CALLE DEL OLMO,0,40.411559,-3.6994721,2018/8385,0,0,2,0,0
CALLE DE TORRECILLA DEL LEAL NUM,14,40.4109565,-3.699545,2018/3924,0,1,1,0,0
CALLE DE TORREJON DE LA CALZADA NUM,75,40.1998512,-3.7943492,2018/9998,0,1,1,0,0
CALLE DE TORRELAGUNA NUM,106,40.45450049999999,-3.6603112,2018/9873,0,2,4,1,0
CALLE DE TORRELAGUNA NUM,106,40.45450049999999,-3.6603112,2019/136,0,1,1,0,0
CALLE DE TORRELAGUNA NUM,108,40.45450049999999,-3.6603112,2018/13141,0,4,1,0,0
CALLE DE TORRELAGUNA NUM,121,40.45450049999999,-3.6603112,2018/4796,1,0,1,1,0
CALLE DE TORRELAGUNA NUM,123,40.45450049999999,-3.6603112,2018/15604,0,2,1,0,0
