FECHA CENSO,ANYO_EXPEDICION,MUNICIPIO,SEXO,GRUPO PERMISOS,HASTA 18,DE 19 A 24,DE 25 A 34,DE 35 A 44,DE 45 A 54,DE 55 A 64,DE 65 A 74,MÁS DE 74,Total
11/03/2019,2012,Madrid,V,"B,B+E,A,A2",0,0,16,29,30,7,1,0,83
11/03/2019,2012,Madrid,V,"B,B+E,A1",0,0,2,0,2,0,1,0,5
11/03/2019,2012,Madrid,V,BTP,0,0,6,1,2,0,0,0,9
11/03/2019,2012,Madrid,V,C,0,0,36,66,57,13,0,0,172
11/03/2019,2012,Madrid,V,"C,A,A2",0,0,21,30,22,10,2,0,85
11/03/2019,2012,Madrid,V,"C,B+E",0,0,0,3,1,2,0,0,6
11/03/2019,2012,Madrid,V,"C,C+E",0,0,19,30,22,4,0,0,75
11/03/2019,2012,Madrid,V,"C,C+E,A,A2",0,0,5,15,16,4,0,0,40
11/03/2019,2012,Madrid,V,"C1,A,A2",0,0,0,0,5,1,0,0,6
11/03/2019,2012,Madrid,V,"C1,B+E",0,0,0,0,1,0,0,0,1
11/03/2019,2012,Madrid,V,D ,0,0,31,52,45,7,1,0,136
11/03/2019,2012,Madrid,V,"D,A,A2",0,0,7,29,19,3,0,0,58
11/03/2019,2012,Madrid,V,"D,A1",0,0,1,0,0,0,0,0,1
11/03/2019,2012,Madrid,V,"D,B+E",0,0,0,1,1,1,0,0,3
11/03/2019,2012,Madrid,V,"D,D+E",0,0,7,27,20,6,2,0,62
11/03/2019,2012,Madrid,V,"D,D+E,A,A2",0,0,8,35,18,14,0,0,75
11/03/2019,2012,Madrid,V,Otros,0,93,745,330,128,33,2,0,1331
11/03/2019,2013,Madrid,M,A,0,0,0,2,1,0,0,0,3
11/03/2019,2013,Madrid,M,A1,0,2,0,0,0,0,0,0,2
11/03/2019,2013,Madrid,M,A2,0,0,3,0,0,0,0,0,3
11/03/2019,2013,Madrid,M,AM,0,9,8,3,1,0,0,0,21
11/03/2019,2013,Madrid,M,B,0,2.445,6.847,2.591,914,280,44,3,13124
11/03/2019,2013,Madrid,M,"B,A,A2",0,4,223,179,61,12,0,0,479
11/03/2019,2013,Madrid,M,"B,A1",0,13,1,4,4,0,1,0,23
11/03/2019,2013,Madrid,M,"B,B+E",0,1,11,20,6,2,1,0,41
11/03/2019,2013,Madrid,M,"B,B+E,A,A2",0,0,3,5,4,1,0,0,13
11/03/2019,2013,Madrid,M,"B,B+E,A1",0,0,0,1,1,0,1,0,3
11/03/2019,2013,Madrid,M,BTP,0,0,0,0,1,0,0,0,1
11/03/2019,2013,Madrid,M,C,0,0,6,4,3,1,0,0,14
11/03/2019,2013,Madrid,M,"C,A,A2",0,0,2,2,0,0,0,0,4
11/03/2019,2013,Madrid,M,"C,C+E",0,0,2,1,1,0,0,0,4
11/03/2019,2013,Madrid,M,"C,C+E,A,A2",0,0,2,2,2,0,0,0,6
11/03/2019,2013,Madrid,M,"C1,C1+E,A,",0,0,0,0,1,0,0,0,1
11/03/2019,2013,Madrid,M,D ,0,0,0,2,1,1,0,0,4
11/03/2019,2013,Madrid,M,"D,A,A2",0,0,1,0,0,0,0,0,1
11/03/2019,2013,Madrid,M,"D,B+E,A,A2",0,0,0,1,0,0,0,0,1
11/03/2019,2013,Madrid,M,"D,D+E",0,0,2,1,0,0,0,0,3
11/03/2019,2013,Madrid,M,"D,D+E,A,A2",0,0,3,0,0,0,0,0,3
11/03/2019,2013,Madrid,M,"D1,D1+E,A,",0,0,0,1,1,0,0,0,2
11/03/2019,2013,Madrid,M,Otros,0,106,250,137,45,8,1,0,547
11/03/2019,2013,Madrid,V,A,0,0,2,6,5,0,0,0,13
11/03/2019,2013,Madrid,V,A1,0,1,1,0,0,0,0,0,2
11/03/2019,2013,Madrid,V,A2,0,0,3,3,3,0,0,0,9
11/03/2019,2013,Madrid,V,AM,0,33,24,8,1,1,0,0,67
11/03/2019,2013,Madrid,V,B,0,3.193,5.680,2.485,913,290,53,7,12621
11/03/2019,2013,Madrid,V,"B,A,A2",0,20,895,980,370,115,16,0,2396
11/03/2019,2013,Madrid,V,"B,A1",0,46,7,7,5,3,0,0,68
11/03/2019,2013,Madrid,V,"B,B+E",0,1,44,72,70,20,5,1,213
11/03/2019,2013,Madrid,V,"B,B+E,A,A2",0,0,15,31,24,13,4,1,88
11/03/2019,2013,Madrid,V,"B,B+E,A1",0,0,1,2,2,1,0,0,6
11/03/2019,2013,Madrid,V,BTP,0,0,5,1,1,0,0,0,7
11/03/2019,2013,Madrid,V,C,0,0,30,33,21,5,0,0,89
11/03/2019,2013,Madrid,V,"C,A,A2",0,0,18,28,7,2,1,0,56
11/03/2019,2013,Madrid,V,"C,A1",0,0,1,0,0,0,0,0,1
11/03/2019,2013,Madrid,V,"C,B+E",0,0,0,1,3,0,0,0,4
11/03/2019,2013,Madrid,V,"C,C+E",0,0,16,26,6,6,0,0,54
11/03/2019,2013,Madrid,V,"C,C+E,A,A2",0,0,13,17,8,5,0,0,43
11/03/2019,2013,Madrid,V,C1,0,0,1,0,0,0,0,0,1
11/03/2019,2013,Madrid,V,"C1,A,A2",0,0,0,1,6,0,0,0,7
11/03/2019,2013,Madrid,V,"C1,C1+E,A,",0,0,0,1,7,0,0,0,8
11/03/2019,2013,Madrid,V,D ,0,0,16,21,13,11,0,0,61
11/03/2019,2013,Madrid,V,"D,A,A2",0,0,9,26,6,0,0,0,41
11/03/2019,2013,Madrid,V,"D,A1",0,0,0,1,1,1,0,0,3
11/03/2019,2013,Madrid,V,"D,B+E",0,0,0,1,0,0,0,0,1
11/03/2019,2013,Madrid,V,"D,B+E,A,A2",0,0,0,0,1,0,0,0,1
11/03/2019,2013,Madrid,V,"D,C+E",0,0,0,1,0,0,0,0,1
11/03/2019,2013,Madrid,V,"D,D+E",0,0,7,14,11,4,0,0,36
11/03/2019,2013,Madrid,V,"D,D+E,A,A2",0,0,16,20,15,7,0,0,58
11/03/2019,2013,Madrid,V,"D1,D1+E,A,",0,0,0,0,4,0,0,0,4
11/03/2019,2013,Madrid,V,Otros,0,222,501,278,146,25,5,0,1177
11/03/2019,2014,Madrid,M,A,0,0,3,1,5,0,0,0,9
11/03/2019,2014,Madrid,M,A2,0,0,1,0,1,0,0,0,2
11/03/2019,2014,Madrid,M,AM,0,21,3,2,2,1,1,0,30
11/03/2019,2014,Madrid,M,B,0,3.876,5.358,2.172,745,201,35,1,12388
11/03/2019,2014,Madrid,M,"B,A,A2",0,10,243,176,43,11,3,0,486
11/03/2019,2014,Madrid,M,"B,A1",0,15,6,4,2,4,0,0,31
11/03/2019,2014,Madrid,M,"B,B+E",0,2,14,18,8,4,0,0,46
11/03/2019,2014,Madrid,M,"B,B+E,A,A2",0,0,0,2,1,1,0,0,4
11/03/2019,2014,Madrid,M,"B,B+E,A1",0,0,0,0,1,0,0,1,2
11/03/2019,2014,Madrid,M,BTP,0,3,100,39,29,5,0,0,176
11/03/2019,2014,Madrid,M,C,0,0,5,8,1,0,0,0,14
11/03/2019,2014,Madrid,M,"C,A,A2",0,0,3,2,0,0,0,0,5
11/03/2019,2014,Madrid,M,"C,B+E",0,0,1,0,0,0,0,0,1
11/03/2019,2014,Madrid,M,"C,C+E",0,0,1,2,1,0,0,0,4
11/03/2019,2014,Madrid,M,"C,C+E,A,A2",0,0,2,0,0,0,0,0,2
11/03/2019,2014,Madrid,M,C1,0,0,0,2,0,2,0,0,4
11/03/2019,2014,Madrid,M,"C1,A,A2",0,0,0,0,1,0,0,0,1
11/03/2019,2014,Madrid,M,"C1,C1+E",0,0,0,0,0,1,0,0,1
11/03/2019,2014,Madrid,M,D ,0,0,6,7,3,0,0,0,16
11/03/2019,2014,Madrid,M,"D,A,A2",0,0,1,2,1,1,0,0,5
11/03/2019,2014,Madrid,M,"D,D+E",0,0,2,2,1,0,0,0,5
11/03/2019,2014,Madrid,M,"D,D+E,A,A2",0,0,3,1,0,0,0,0,4
11/03/2019,2014,Madrid,M,"D1,D1+E,A,",0,0,0,1,2,0,0,0,3
11/03/2019,2014,Madrid,M,Otros,0,128,189,105,39,11,1,0,473
11/03/2019,2014,Madrid,V,A,0,0,7,8,1,0,0,0,16
11/03/2019,2014,Madrid,V,A1,0,2,1,0,0,0,0,0,3
11/03/2019,2014,Madrid,V,A2,0,3,4,1,3,2,0,0,13
11/03/2019,2014,Madrid,V,AM,0,39,18,8,3,3,1,0,72
11/03/2019,2014,Madrid,V,B,0,4.603,4.325,2.151,769,242,51,6,12147
11/03/2019,2014,Madrid,V,"B,A,A2",0,50,1.069,971,389,99,13,2,2593
11/03/2019,2014,Madrid,V,"B,A1",0,47,13,10,8,4,1,0,83
11/03/2019,2014,Madrid,V,"B,B+E",0,4,30,40,29,16,2,0,121
11/03/2019,2014,Madrid,V,"B,B+E,A,A2",0,1,7,23,20,4,2,0,57
11/03/2019,2014,Madrid,V,"B,B+E,A1",0,0,0,2,0,1,0,0,3
11/03/2019,2014,Madrid,V,BTP,0,14,172,152,92,54,2,0,486
11/03/2019,2014,Madrid,V,C,0,0,58,61,28,6,1,0,154
11/03/2019,2014,Madrid,V,"C,A,A2",0,0,41,47,20,10,0,0,118
11/03/2019,2014,Madrid,V,"C,B+E",0,0,0,3,0,0,0,0,3
11/03/2019,2014,Madrid,V,"C,C+E",0,0,38,32,16,3,0,0,89
11/03/2019,2014,Madrid,V,"C,C+E,A,A2",0,0,20,13,6,2,0,0,41
11/03/2019,2014,Madrid,V,C1,0,0,1,1,0,2,0,0,4
11/03/2019,2014,Madrid,V,"C1,A,A2",0,0,0,1,5,0,0,0,6
11/03/2019,2014,Madrid,V,"C1,C1+E",0,0,0,0,0,0,1,0,1
11/03/2019,2014,Madrid,V,"C1,C1+E,A,",0,0,0,0,0,0,1,0,1
11/03/2019,2014,Madrid,V,D ,0,0,22,32,15,1,0,0,70
11/03/2019,2014,Madrid,V,"D,A,A2",0,0,9,21,9,3,0,0,42
11/03/2019,2014,Madrid,V,"D,B+E",0,0,1,0,0,0,0,0,1
11/03/2019,2014,Madrid,V,"D,B+E,A,A2",0,0,0,0,1,0,0,0,1
11/03/2019,2014,Madrid,V,"D,D+E",0,0,22,25,3,4,0,0,54
11/03/2019,2014,Madrid,V,"D,D+E,A,A2",0,0,16,31,21,6,0,0,74
11/03/2019,2014,Madrid,V,"D1,D1+E,A,",0,0,1,1,1,0,0,0,3
11/03/2019,2014,Madrid,V,Otros,0,245,501,339,175,48,3,0,1311
11/03/2019,2015,Madrid,M,A,0,0,0,3,0,0,0,0,3
11/03/2019,2015,Madrid,M,A2,0,1,0,0,1,0,0,0,2
11/03/2019,2015,Madrid,M,AM,0,15,5,4,2,1,2,1,30
11/03/2019,2015,Madrid,M,B,0,5.033,5.104,2.070,725,198,43,8,13181
11/03/2019,2015,Madrid,M,"B,A,A2",0,21,187,131,37,9,0,1,386
11/03/2019,2015,Madrid,M,"B,A1",0,12,3,2,4,2,0,0,23
11/03/2019,2015,Madrid,M,"B,B+E",0,1,24,44,22,11,1,0,103
11/03/2019,2015,Madrid,M,"B,B+E,A,A2",0,0,7,16,8,0,0,0,31
11/03/2019,2015,Madrid,M,"B,B+E,A1",0,0,0,1,1,0,1,0,3
11/03/2019,2015,Madrid,M,BTP,0,23,162,82,34,14,1,0,316
11/03/2019,2015,Madrid,M,C,0,0,20,4,2,0,0,0,26
11/03/2019,2015,Madrid,M,"C,A,A2",0,0,4,6,2,0,0,0,12
11/03/2019,2015,Madrid,M,"C,B+E",0,0,0,1,0,0,0,0,1
11/03/2019,2015,Madrid,M,"C,C+E",0,0,4,2,0,0,0,0,6
11/03/2019,2015,Madrid,M,"C,C+E,A,A2",0,0,3,0,0,0,0,0,3
11/03/2019,2015,Madrid,M,C1,0,0,0,2,2,0,0,0,4
11/03/2019,2015,Madrid,M,"C1,A,A2",0,0,0,2,1,0,0,0,3
11/03/2019,2015,Madrid,M,D ,0,0,10,3,6,0,0,0,19
11/03/2019,2015,Madrid,M,"D,A,A2",0,0,3,3,3,0,0,0,9
11/03/2019,2015,Madrid,M,"D,D+E",0,0,0,1,0,0,0,0,1
11/03/2019,2015,Madrid,M,"D,D+E,A,A2",0,0,1,2,0,0,0,0,3
11/03/2019,2015,Madrid,M,LVA,0,0,0,0,1,0,0,0,1
11/03/2019,2015,Madrid,M,Otros,0,102,214,99,34,7,0,0,456
11/03/2019,2015,Madrid,V,A,0,1,3,10,6,2,0,0,22
11/03/2019,2015,Madrid,V,A1,0,2,0,1,0,0,0,0,3
11/03/2019,2015,Madrid,V,A2,0,3,8,2,1,0,0,0,14
11/03/2019,2015,Madrid,V,AM,0,52,20,10,4,0,0,0,86
11/03/2019,2015,Madrid,V,B,0,6.079,4.153,2.099,795,228,52,10,13416
11/03/2019,2015,Madrid,V,"B,A,A2",0,129,1.255,931,350,87,12,2,2766
11/03/2019,2015,Madrid,V,"B,A1",0,56,12,4,6,5,0,0,83
11/03/2019,2015,Madrid,V,"B,B+E",0,4,35,36,49,18,4,0,146
11/03/2019,2015,Madrid,V,"B,B+E,A,A2",0,1,19,42,27,12,3,1,105
11/03/2019,2015,Madrid,V,"B,B+E,A1",0,0,0,1,3,0,0,0,4
11/03/2019,2015,Madrid,V,BTP,0,57,321,233,138,50,0,0,799
11/03/2019,2015,Madrid,V,C,0,0,75,66,30,9,0,0,180
11/03/2019,2015,Madrid,V,"C,A,A2",0,0,36,48,21,4,0,0,109
11/03/2019,2015,Madrid,V,"C,A1",0,0,0,0,1,0,0,0,1
11/03/2019,2015,Madrid,V,"C,B+E",0,0,0,10,2,0,0,0,12
11/03/2019,2015,Madrid,V,"C,C+E",0,1,21,24,9,1,0,0,56
11/03/2019,2015,Madrid,V,"C,C+E,A,A2",0,0,18,24,7,1,1,0,51
11/03/2019,2015,Madrid,V,C1,0,0,0,1,5,1,0,0,7
11/03/2019,2015,Madrid,V,"C1,A,A2",0,0,1,0,5,3,0,0,9
11/03/2019,2015,Madrid,V,"C1,C1+E",0,0,0,0,1,0,0,0,1
11/03/2019,2015,Madrid,V,"C1,C1+E,A,",0,0,0,1,2,0,1,0,4
11/03/2019,2015,Madrid,V,D ,0,0,27,33,18,3,0,0,81
11/03/2019,2015,Madrid,V,"D,A,A2",0,0,23,28,13,2,0,0,66
11/03/2019,2015,Madrid,V,"D,A1",0,0,1,0,0,0,0,0,1
11/03/2019,2015,Madrid,V,"D,B+E",0,0,0,0,1,0,1,0,2
11/03/2019,2015,Madrid,V,"D,B+E,A,A2",0,0,0,0,1,0,0,0,1
11/03/2019,2015,Madrid,V,"D,D+E",0,0,7,17,5,3,0,0,32
11/03/2019,2015,Madrid,V,"D,D+E,A,A2",0,0,24,25,14,6,0,0,69
11/03/2019,2015,Madrid,V,D1,0,0,1,0,0,0,0,0,1
11/03/2019,2015,Madrid,V,"D1,D1+E",0,0,0,1,2,0,0,0,3
11/03/2019,2015,Madrid,V,"D1,D1+E,A,",0,0,1,4,2,0,0,0,7
11/03/2019,2015,Madrid,V,LVA,0,0,0,0,0,1,0,0,1
11/03/2019,2015,Madrid,V,Otros,0,256,534,407,176,34,0,0,1407
11/03/2019,2016,Madrid,M,A,0,0,2,3,1,0,0,0,6
11/03/2019,2016,Madrid,M,A1,0,2,1,0,0,0,0,0,3
11/03/2019,2016,Madrid,M,A2,0,3,4,1,0,0,0,0,8
11/03/2019,2016,Madrid,M,AM,15,16,6,5,3,0,0,0,45
11/03/2019,2016,Madrid,M,B,0,6.134,5.047,2.263,763,249,48,2,14506
11/03/2019,2016,Madrid,M,"B,A,A2",0,28,278,163,54,11,2,0,536
11/03/2019,2016,Madrid,M,"B,A1",0,14,7,7,4,0,0,0,32
11/03/2019,2016,Madrid,M,"B,B+E",0,5,52,72,33,12,0,0,174
11/03/2019,2016,Madrid,M,"B,B+E,A,A2",0,0,12,9,11,3,0,1,36
11/03/2019,2016,Madrid,M,C,0,0,11,6,6,0,0,0,23
11/03/2019,2016,Madrid,M,"C,A,A2",0,1,7,6,0,0,0,0,14
11/03/2019,2016,Madrid,M,"C,C+E",0,0,7,4,1,0,0,0,12
11/03/2019,2016,Madrid,M,"C,C+E,A,A2",0,0,1,1,1,0,0,0,3
11/03/2019,2016,Madrid,M,C1,0,0,1,4,0,0,0,0,5
11/03/2019,2016,Madrid,M,D ,0,0,10,7,1,0,0,0,18
11/03/2019,2016,Madrid,M,"D,A,A2",0,0,3,2,1,0,0,0,6
11/03/2019,2016,Madrid,M,"D,A1",0,0,1,0,0,0,0,0,1
11/03/2019,2016,Madrid,M,"D,D+E",0,0,2,4,0,0,0,0,6
11/03/2019,2016,Madrid,M,"D,D+E,A,A2",0,0,3,0,0,0,0,0,3
11/03/2019,2016,Madrid,M,"D1,D1+E,A,",0,0,0,1,0,1,0,0,2
11/03/2019,2016,Madrid,M,Otros,0,102,127,89,37,6,0,0,361
11/03/2019,2016,Madrid,V,A,0,2,5,6,7,1,0,0,21
11/03/2019,2016,Madrid,V,A1,0,3,2,0,2,0,0,0,7
11/03/2019,2016,Madrid,V,A2,0,7,9,6,3,0,0,0,25
11/03/2019,2016,Madrid,V,AM,31,41,18,4,7,4,0,0,105
11/03/2019,2016,Madrid,V,B,0,6.954,4.172,2.175,827,237,68,8,14441
11/03/2019,2016,Madrid,V,"B,A,A2",0,282,1.845,1.196,437,128,7,0,3895
11/03/2019,2016,Madrid,V,"B,A1",0,79,14,16,5,3,0,0,117
11/03/2019,2016,Madrid,V,"B,B+E",0,7,49,101,54,30,5,0,246
11/03/2019,2016,Madrid,V,"B,B+E,A,A2",0,2,30,61,26,19,3,1,142
11/03/2019,2016,Madrid,V,"B,B+E,A1",0,0,0,1,1,1,0,0,3
11/03/2019,2016,Madrid,V,C,0,15,99,71,39,7,0,0,231
11/03/2019,2016,Madrid,V,"C,A,A2",0,1,70,56,30,6,0,0,163
11/03/2019,2016,Madrid,V,"C,B+E",0,0,0,7,2,1,0,0,10
11/03/2019,2016,Madrid,V,"C,C+E",0,4,71,42,13,2,0,0,132
11/03/2019,2016,Madrid,V,"C,C+E,A,A2",0,2,28,30,9,0,0,0,69
11/03/2019,2016,Madrid,V,"C1,A,A2",0,0,2,0,4,0,0,0,6
11/03/2019,2016,Madrid,V,"C1,C1+E,A,",0,0,0,1,0,0,0,0,1
11/03/2019,2016,Madrid,V,D ,0,0,40,30,10,2,0,0,82
11/03/2019,2016,Madrid,V,"D,A,A2",0,0,30,23,12,2,0,0,67
11/03/2019,2016,Madrid,V,"D,A1",0,0,1,0,0,0,0,0,1
11/03/2019,2016,Madrid,V,"D,B+E",0,0,0,3,0,0,0,0,3
11/03/2019,2016,Madrid,V,"D,B+E,A,A2",0,0,0,1,1,0,0,0,2
11/03/2019,2016,Madrid,V,"D,D+E",0,0,18,20,4,2,0,0,44
11/03/2019,2016,Madrid,V,"D,D+E,A,A2",0,0,37,35,26,4,0,0,102
11/03/2019,2016,Madrid,V,D1,0,0,0,1,0,0,0,0,1
11/03/2019,2016,Madrid,V,"D1,D1+E,A,",0,0,4,1,1,0,0,0,6
11/03/2019,2016,Madrid,V,Otros,0,223,316,202,59,12,1,0,813
11/03/2019,2017,Madrid,M,A,0,0,5,3,1,0,0,0,9
11/03/2019,2017,Madrid,M,A1,0,1,0,0,0,0,0,0,1
11/03/2019,2017,Madrid,M,A2,0,1,2,1,0,0,0,0,4
11/03/2019,2017,Madrid,M,AM,36,5,12,2,5,2,1,0,63
11/03/2019,2017,Madrid,M,B,0,6.035,4.808,2.099,790,323,37,2,14094
11/03/2019,2017,Madrid,M,"B,A,A2",0,48,361,182,65,13,1,1,671
11/03/2019,2017,Madrid,M,"B,A1",0,21,5,7,4,0,0,0,37
11/03/2019,2017,Madrid,M,"B,B+E",0,8,80,80,22,12,4,0,206
11/03/2019,2017,Madrid,M,"B,B+E,A,A2",0,1,9,16,6,2,0,0,34
11/03/2019,2017,Madrid,M,"B,B+E,A1",0,0,0,0,0,1,1,0,2
11/03/2019,2017,Madrid,M,C,0,1,12,10,3,3,0,0,29
11/03/2019,2017,Madrid,M,"C,A,A2",0,1,10,3,3,0,0,0,17
11/03/2019,2017,Madrid,M,"C,C+E",0,1,10,4,0,0,0,0,15
11/03/2019,2017,Madrid,M,"C,C+E,A,A2",0,0,6,0,0,0,0,0,6
11/03/2019,2017,Madrid,M,D ,0,0,15,8,2,0,0,0,25
11/03/2019,2017,Madrid,M,"D,A,A2",0,0,6,3,1,0,0,0,10
11/03/2019,2017,Madrid,M,"D,D+E",0,0,0,2,0,0,0,0,2
11/03/2019,2017,Madrid,M,"D,D+E,A,A2",0,0,1,2,0,0,0,0,3
11/03/2019,2017,Madrid,M,"D1,D1+E,A,",0,0,3,2,3,0,0,0,8
11/03/2019,2017,Madrid,M,Otros,0,104,97,57,30,3,1,0,292
11/03/2019,2017,Madrid,V,A,0,5,17,10,4,0,0,0,36
11/03/2019,2017,Madrid,V,A1,2,4,0,0,1,0,0,0,7
11/03/2019,2017,Madrid,V,A2,0,11,17,7,4,2,0,0,41
11/03/2019,2017,Madrid,V,AM,98,22,10,10,7,2,0,0,149
11/03/2019,2017,Madrid,V,B,0,6.915,3.987,2.036,814,294,74,15,14135
11/03/2019,2017,Madrid,V,"B,A,A2",0,520,2.435,1.285,484,174,17,1,4916
11/03/2019,2017,Madrid,V,"B,A1",0,60,20,12,2,1,0,0,95
11/03/2019,2017,Madrid,V,"B,B+E",0,29,67,110,55,28,10,0,299
11/03/2019,2017,Madrid,V,"B,B+E,A,A2",0,1,50,67,37,23,2,1,181
11/03/2019,2017,Madrid,V,"B,B+E,A1",0,0,1,0,4,0,0,0,5
11/03/2019,2017,Madrid,V,C,0,22,108,59,35,5,0,0,229
11/03/2019,2017,Madrid,V,"C,A,A2",0,10,67,59,20,8,0,0,164
11/03/2019,2017,Madrid,V,"C,A1",0,0,0,0,1,0,0,0,1
11/03/2019,2017,Madrid,V,"C,B+E",0,0,3,1,7,0,0,0,11
11/03/2019,2017,Madrid,V,"C,C+E",0,5,57,35,12,4,0,0,113
11/03/2019,2017,Madrid,V,"C,C+E,A,A2",0,0,37,23,9,3,0,0,72
11/03/2019,2017,Madrid,V,C1,0,1,2,2,0,1,0,0,6
11/03/2019,2017,Madrid,V,"C1,A,A2",0,1,0,2,4,3,0,0,10
11/03/2019,2017,Madrid,V,"C1,C1+E,A,",0,0,0,0,2,0,0,0,2
11/03/2019,2017,Madrid,V,D ,0,0,37,40,14,0,0,0,91
11/03/2019,2017,Madrid,V,"D,A,A2",0,0,31,41,8,6,0,0,86
11/03/2019,2017,Madrid,V,"D,B+E",0,0,1,1,1,0,0,0,3
11/03/2019,2017,Madrid,V,"D,B+E,A,A2",0,0,0,1,0,0,0,0,1
11/03/2019,2017,Madrid,V,"D,C+E,A,A2",0,0,0,0,1,0,0,0,1
11/03/2019,2017,Madrid,V,"D,D+E",0,0,15,25,7,0,0,0,47
11/03/2019,2017,Madrid,V,"D,D+E,A,A2",0,0,30,30,20,5,0,0,85
11/03/2019,2017,Madrid,V,D1,0,0,0,0,0,1,0,0,1
11/03/2019,2017,Madrid,V,"D1,D1+E,A,",0,0,5,1,0,0,0,0,6
11/03/2019,2017,Madrid,V,Otros,0,180,256,189,61,14,1,0,701
11/03/2019,2018,Madrid,M,A,0,1,7,10,1,0,0,0,19
11/03/2019,2018,Madrid,M,A1,8,0,0,0,0,0,0,0,8
11/03/2019,2018,Madrid,M,A2,0,2,0,1,1,0,0,0,4
11/03/2019,2018,Madrid,M,AM,99,2,8,2,4,0,0,0,115
11/03/2019,2018,Madrid,M,B,0,7.564,4.902,2.242,912,325,49,4,15998
11/03/2019,2018,Madrid,M,"B,A,A2",0,82,408,182,80,10,1,1,764
11/03/2019,2018,Madrid,M,"B,A1",0,18,6,5,3,1,1,0,34
11/03/2019,2018,Madrid,M,"B,B+E",0,14,92,91,24,14,1,1,237
11/03/2019,2018,Madrid,M,"B,B+E,A,A2",0,1,17,12,5,2,0,0,37
11/03/2019,2018,Madrid,M,C,0,6,16,10,5,0,0,0,37
11/03/2019,2018,Madrid,M,"C,A,A2",0,1,11,8,3,0,0,0,23
11/03/2019,2018,Madrid,M,"C,A1",0,0,1,0,0,0,0,0,1
11/03/2019,2018,Madrid,M,"C,C+E",0,0,5,2,0,0,0,0,7
11/03/2019,2018,Madrid,M,"C,C+E,A,A2",0,1,4,0,1,0,0,0,6
11/03/2019,2018,Madrid,M,C1,0,0,0,1,0,0,0,0,1
11/03/2019,2018,Madrid,M,D ,0,1,18,20,3,0,0,0,42
11/03/2019,2018,Madrid,M,"D,A,A2",0,0,10,7,4,0,0,0,21
11/03/2019,2018,Madrid,M,"D,D+E",0,0,3,2,0,1,0,0,6
11/03/2019,2018,Madrid,M,"D,D+E,A,A2",0,0,3,1,0,0,0,0,4
11/03/2019,2018,Madrid,M,"D1,D1+E,A,",0,0,1,0,0,0,0,0,1
11/03/2019,2018,Madrid,M,Otros,0,84,92,69,27,5,1,0,278
11/03/2019,2018,Madrid,V,A,0,7,53,10,5,0,0,0,75
11/03/2019,2018,Madrid,V,A1,47,6,2,1,0,0,0,0,56
11/03/2019,2018,Madrid,V,A2,0,18,36,6,2,0,0,0,62
11/03/2019,2018,Madrid,V,AM,164,20,11,13,4,0,0,0,212
11/03/2019,2018,Madrid,V,B,0,8.621,4.020,2.219,854,280,67,13,16074
11/03/2019,2018,Madrid,V,"B,A,A2",0,783,2.830,1.457,582,144,15,1,5812
11/03/2019,2018,Madrid,V,"B,A1",0,62,15,15,5,1,1,0,99
11/03/2019,2018,Madrid,V,"B,B+E",0,25,118,127,58,31,10,3,372
11/03/2019,2018,Madrid,V,"B,B+E,A,A2",0,2,64,87,43,17,3,0,216
11/03/2019,2018,Madrid,V,"B,B+E,A1",0,0,0,5,0,0,0,0,5
11/03/2019,2018,Madrid,V,C,0,41,137,107,38,1,0,0,324
11/03/2019,2018,Madrid,V,"C,A,A2",0,9,104,68,28,6,0,0,215
11/03/2019,2018,Madrid,V,"C,A1",0,0,3,0,1,0,0,0,4
11/03/2019,2018,Madrid,V,"C,B+E",0,0,2,3,6,0,0,0,11
11/03/2019,2018,Madrid,V,"C,C+E",0,20,63,38,11,0,0,0,132
11/03/2019,2018,Madrid,V,"C,C+E,A,A2",0,12,55,39,7,1,0,0,114
11/03/2019,2018,Madrid,V,C1,0,1,1,1,2,0,0,0,5
11/03/2019,2018,Madrid,V,"C1,A,A2",0,1,1,1,5,7,0,0,15
11/03/2019,2018,Madrid,V,"C1,C1+E,A,",0,0,0,1,5,1,0,0,7
11/03/2019,2018,Madrid,V,D ,0,4,90,53,28,1,0,0,176
11/03/2019,2018,Madrid,V,"D,A,A2",0,0,60,85,25,2,0,0,172
11/03/2019,2018,Madrid,V,"D,A1",0,0,0,1,0,0,0,0,1
11/03/2019,2018,Madrid,V,"D,B+E",0,0,0,2,0,0,0,0,2
11/03/2019,2018,Madrid,V,"D,B+E,A,A2",0,0,0,0,1,0,0,0,1
11/03/2019,2018,Madrid,V,"D,D+E",0,0,12,15,8,2,0,0,37
11/03/2019,2018,Madrid,V,"D,D+E,A,A2",0,0,28,28,19,7,1,0,83
11/03/2019,2018,Madrid,V,D1,0,2,1,0,0,0,0,0,3
11/03/2019,2018,Madrid,V,"D1,A,A2",0,1,1,0,0,0,0,0,2
11/03/2019,2018,Madrid,V,"D1,D1+E,A,",0,1,0,2,2,1,0,0,6
11/03/2019,2018,Madrid,V,LVA,1,0,0,0,0,0,0,0,1
11/03/2019,2018,Madrid,V,Otros,0,196,261,177,63,19,1,0,717
11/03/2019,2019,Madrid,M,A,0,0,2,4,0,0,0,0,6
11/03/2019,2019,Madrid,M,A1,3,0,0,0,0,0,0,0,3
11/03/2019,2019,Madrid,M,A2,0,3,0,0,0,0,0,0,3
